Id : 447  FR Y-14M Large Bank Credit Card and Mortgage Data
RCCCBACTDPD30P                          Large Bank Consumer Credit Card Balances: 30 or More Days Past Due Rates: Accounts Based                                                NSA  Quarterly, End of Quarter 03-Oct-2022  
RCCCOSCOREPCT25                         Large Bank Consumer Credit Card Originations: Original Credit Score: 25th Percentile                                                    NSA  Quarterly, End of Quarter 03-Oct-2022  
RCCCOSCOREPCT50                         Large Bank Consumer Credit Card Originations: Original Credit Score: 50th Percentile                                                    NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBACTBALPCT50                       Large Bank Consumer Mortgage Balances: Account Balance: 50th Percentile                                                                 NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBACTBALPCT75                       Large Bank Consumer Mortgage Balances: Account Balance: 75th Percentile                                                                 NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBACTBALPCT90                       Large Bank Consumer Mortgage Balances: Account Balance: 90th Percentile                                                                 NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBACTDPDPCT30P                      Large Bank Consumer Mortgage Balances: 30 or More Days Past Due: Including Foreclosures Rates: Accounts Based                           NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBACTDPDPCT60P                      Large Bank Consumer Mortgage Balances: 60 or More Days Past Due: Including Foreclosures Rates: Accounts Based                           NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBACTDPDPCT90P                      Large Bank Consumer Mortgage Balances: 90 or More Days Past Due: Including Foreclosures Rates: Accounts Based                           NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBACTNUM                            Large Bank Consumer Mortgage Balances: Number of Accounts                                                                               NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBBALDPDPCT30P                      Large Bank Consumer Mortgage Balances: 30 or More Days Past Due: Including Foreclosures Rates: Balances Based                           NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBBALDPDPCT60P                      Large Bank Consumer Mortgage Balances: 60 or More Days Past Due: Including Foreclosures Rates: Balances Based                           NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBBALDPDPCT90P                      Large Bank Consumer Mortgage Balances: 90 or More Days Past Due: Including Foreclosures Rates: Balances Based                           NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBBALTOT                            Large Bank Consumer Mortgage Balances: Total Balances                                                                                   NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBBEDTIPCT50                        Large Bank Consumer Mortgage Balances: Original Back-End Debt-to-Income (DTI): 50th Percentile                                          NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBBEDTIPCT75                        Large Bank Consumer Mortgage Balances: Original Back-End Debt-to-Income (DTI): 75th Percentile                                          NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBBEDTIPCT90                        Large Bank Consumer Mortgage Balances: Original Back-End Debt-to-Income (DTI): 90th Percentile                                          NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBFEDTIPCT50                        Large Bank Consumer Mortgage Balances: Original Front-End Debt-to-Income (DTI): 50th Percentile                                         NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBFEDTIPCT75                        Large Bank Consumer Mortgage Balances: Original Front-End Debt-to-Income (DTI): 75th Percentile                                         NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBFEDTIPCT90                        Large Bank Consumer Mortgage Balances: Original Front-End Debt-to-Income (DTI): 90th Percentile                                         NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBOLTVPCT50                         Large Bank Consumer Mortgage Balances: Original Loan-to-Value (LTV): 50th Percentile                                                    NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBOLTVPCT75                         Large Bank Consumer Mortgage Balances: Original Loan-to-Value (LTV): 75th Percentile                                                    NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBOLTVPCT90                         Large Bank Consumer Mortgage Balances: Original Loan-to-Value (LTV): 90th Percentile                                                    NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBSCOREPCT10                        Large Bank Consumer Mortgage Balances: Current Credit Score: 10th Percentile                                                            NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBSCOREPCT25                        Large Bank Consumer Mortgage Balances: Current Credit Score: 25th Percentile                                                            NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLBSCOREPCT50                        Large Bank Consumer Mortgage Balances: Current Credit Score: 50th Percentile                                                            NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOACT                               Large Bank Consumer Mortgage Originations: Number of New Accounts                                                                       NSA  Quarterly, Sum 03-Oct-2022  
RCMFLOBEDTIPCT50                        Large Bank Consumer Mortgage Originations: Original Back-End Debt-to-Income (DTI): 50th Percentile                                      NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOBEDTIPCT75                        Large Bank Consumer Mortgage Originations: Original Back-End Debt-to-Income (DTI): 75th Percentile                                      NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOBEDTIPCT90                        Large Bank Consumer Mortgage Originations: Original Back-End Debt-to-Income (DTI): 90th Percentile                                      NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOFEDTIPCT50                        Large Bank Consumer Mortgage Originations: Original Front-End Debt-to-Income (DTI): 50th Percentile                                     NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOFEDTIPCT75                        Large Bank Consumer Mortgage Originations: Original Front-End Debt-to-Income (DTI): 75th Percentile                                     NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOFEDTIPCT90                        Large Bank Consumer Mortgage Originations: Original Front-End Debt-to-Income (DTI): 90th Percentile                                     NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOLTVPCT50                          Large Bank Consumer Mortgage Originations: Original Loan-to-Value (LTV): 50th Percentile                                                NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOLTVPCT75                          Large Bank Consumer Mortgage Originations: Original Loan-to-Value (LTV): 75th Percentile                                                NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOLTVPCT90                          Large Bank Consumer Mortgage Originations: Original Loan-to-Value (LTV): 90th Percentile                                                NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOORIG                              Large Bank Consumer Mortgage Originations: New Originations                                                                             NSA  Quarterly, Sum 03-Oct-2022  
RCMFLOORIGLOANSIZEPCT50                 Large Bank Consumer Mortgage Originations: Original Loan Size: 50th Percentile                                                          NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOORIGLOANSIZEPCT75                 Large Bank Consumer Mortgage Originations: Original Loan Size: 75th Percentile                                                          NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOORIGLOANSIZEPCT90                 Large Bank Consumer Mortgage Originations: Original Loan Size: 90th Percentile                                                          NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOSCOREPCT10                        Large Bank Consumer Mortgage Originations: Original Credit Score: 10th Percentile                                                       NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOSCOREPCT25                        Large Bank Consumer Mortgage Originations: Original Credit Score: 25th Percentile                                                       NSA  Quarterly, End of Quarter 03-Oct-2022  
RCMFLOSCOREPCT50                        Large Bank Consumer Mortgage Originations: Original Credit Score: 50th Percentile                                                       NSA  Quarterly, End of Quarter 03-Oct-2022  
